item_id,museum,source_object_id,source_accession_number,title,title_original,description,culture,culture_original,period,period_original,object_type,object_type_original,material,material_original,technique,technique_original,provenance,classification,image_url,object_url,license,dataset_split,review_status,review_decision_original,review_reason,reviewer,review_date,source_branch,source_commit,source_file,adapter_name,adapter_version,processing_timestamp,image_local_path,image_sha256,image_phash
CMA:163724,CMA,163724,,Tunic with Double-headed Serpents,Tunic with Double-headed Serpents,,"Peru, South Coast, Ica Valley, Ocucaje site?, Paracas people (700 BCE-1 CE)","Peru, South Coast, Ica Valley, Ocucaje site?, Paracas people (700 BCE-1 CE)",400–200 BCE,400–200 BCE,Textile,Textile,,,cotton; gauze,cotton; gauze,,Textile,https://openaccess-cdn.clevelandart.org/2005.17/2005.17_web.jpg,https://clevelandart.org/art/2005.17,Open Access CMA,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,cma_adapter,1.0.0,2026-07-15T09:10:12+00:00,,,
CMA:163758,CMA,163758,,Panel from the End of a Sash,Panel from the End of a Sash,,"Peru, South Coast, Paracas, Carhua or Chucho?","Peru, South Coast, Paracas, Carhua or Chucho?",700–1 BCE,700–1 BCE,Textile,Textile,,,cotton; camelid fiber; tapestry and plain-weave,cotton; camelid fiber; tapestry and plain-weave,,Textile,https://openaccess-cdn.clevelandart.org/2005.18/2005.18_web.jpg,https://clevelandart.org/art/2005.18,Open Access CMA,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,cma_adapter,1.0.0,2026-07-15T09:10:12+00:00,,,
CMA:163781,CMA,163781,,Fragment of a Mantle with Oculate Being,Fragment of a Mantle with Oculate Being,,"Peru, South Coast, Paracas, Carhua?","Peru, South Coast, Paracas, Carhua?",200–1 BCE,200–1 BCE,Textile,Textile,,,cotton; double-cloth,cotton; double-cloth,,Textile,https://openaccess-cdn.clevelandart.org/2005.19/2005.19_web.jpg,https://clevelandart.org/art/2005.19,Open Access CMA,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,cma_adapter,1.0.0,2026-07-15T09:10:12+00:00,,,
CMA:164419,CMA,164419,,"Peruvian Textiles: Mantle or Hanging, Loincloth, Turban, Padded Hat, Band with Tassels","Peruvian Textiles: Mantle or Hanging, Loincloth, Turban, Padded Hat, Band with Tassels",,"Peru, North Coast, Chimú style, 1200-1460s","Peru, North Coast, Chimú style, 1200-1460s",1405–1640,1405–1640,Textile,Textile,,,"cotton; plain weave, brocaded and complex alternating gauze with 3 or 5 shots of plain weave between gauze shots","cotton; plain weave, brocaded and complex alternating gauze with 3 or 5 shots of plain weave between gauze shots",,Textile,https://openaccess-cdn.clevelandart.org/2005.5/2005.5_web.jpg,https://clevelandart.org/art/2005.5,Open Access CMA,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,cma_adapter,1.0.0,2026-07-15T09:10:12+00:00,,,
CMA:164421,CMA,164421,,Loincloth,Loincloth,,"Peru, North Coast, Chimú style, 1200–1460s","Peru, North Coast, Chimú style, 1200–1460s","1425–1500 (radiocarbon date, 92.3% probability)","1425–1500 (radiocarbon date, 92.3% probability)",Garment,Garment,,,"cotton; plain weave, brocaded and complex alternating gauze with 5 shots of plain weave between gauze shots","cotton; plain weave, brocaded and complex alternating gauze with 5 shots of plain weave between gauze shots",,Garment,https://openaccess-cdn.clevelandart.org/2005.5.2/2005.5.2_web.jpg,https://clevelandart.org/art/2005.5.2,Open Access CMA,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,cma_adapter,1.0.0,2026-07-15T09:10:12+00:00,,,
CMA:164428,CMA,164428,,Tunic Fragments with Bird-Headed Creature,Tunic Fragments with Bird-Headed Creature,,"Central Andes, Middle Horizon, Wari, 6th-11th century","Central Andes, Middle Horizon, Wari, 6th-11th century",600–1000,600–1000,Textile,Textile,,,"Camelid fiber, cotton; tapestry weave","Camelid fiber, cotton; tapestry weave",,Textile,https://openaccess-cdn.clevelandart.org/2005.53/2005.53_web.jpg,https://clevelandart.org/art/2005.53,Open Access CMA,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,cma_adapter,1.0.0,2026-07-15T09:10:12+00:00,,,
CMA:164429,CMA,164429,,Half of a Sleeved Tunic,Half of a Sleeved Tunic,,"Central Andes, Middle Horizon, Wari, 6th-11th century","Central Andes, Middle Horizon, Wari, 6th-11th century",c. 500–1000,c. 500–1000,Textile,Textile,,,single-interlocked tapestry; cotton warp; camelid fiber weft,single-interlocked tapestry; cotton warp; camelid fiber weft,,Textile,https://openaccess-cdn.clevelandart.org/2005.53.a/2005.53.a_web.jpg,https://clevelandart.org/art/2005.53.a,Open Access CMA,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,cma_adapter,1.0.0,2026-07-15T09:10:12+00:00,,,
CMA:164430,CMA,164430,,Half of a Sleeved Tunic,Half of a Sleeved Tunic,,"Central Andes, Middle Horizon, Wari, 6th-11th century","Central Andes, Middle Horizon, Wari, 6th-11th century",c. 500–1000,c. 500–1000,Textile,Textile,,,single-interlocked tapestry; cotton warp; camelid fiber weft,single-interlocked tapestry; cotton warp; camelid fiber weft,,Textile,https://openaccess-cdn.clevelandart.org/2005.53.b/2005.53.b_web.jpg,https://clevelandart.org/art/2005.53.b,Open Access CMA,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,cma_adapter,1.0.0,2026-07-15T09:10:12+00:00,,,
CMA:165184,CMA,165184,,Tunic with Sacrificer,Tunic with Sacrificer,,"South America, Peru, Central Andes, Middle Horizon, Wari people, 7th-11th century","South America, Peru, Central Andes, Middle Horizon, Wari people, 7th-11th century",600–1000,600–1000,Textile,Textile,,,"camelid-fiber, cotton; tapestry weave","camelid-fiber, cotton; tapestry weave",,Textile,https://openaccess-cdn.clevelandart.org/2007.179/2007.179_web.jpg,https://clevelandart.org/art/2007.179,Open Access CMA,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,cma_adapter,1.0.0,2026-07-15T09:10:12+00:00,,,
CMA:165266,CMA,165266,,Textile Fragments,Textile Fragments,,"Peru, Moche, north coast","Peru, Moche, north coast",c. 50–650 CE,c. 50–650 CE,Textile,Textile,,,cotton and camelid fiber,cotton and camelid fiber,,Textile,https://openaccess-cdn.clevelandart.org/2007.2/2007.2_web.jpg,https://clevelandart.org/art/2007.2,Open Access CMA,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,cma_adapter,1.0.0,2026-07-15T09:10:12+00:00,,,
CMA:165267,CMA,165267,,Textile Fragment,Textile Fragment,,"Peru, Moche, north coast","Peru, Moche, north coast",c. 50–650 CE,c. 50–650 CE,Textile,Textile,,,cotton and camelid fiber,cotton and camelid fiber,,Textile,https://openaccess-cdn.clevelandart.org/2007.2.1/2007.2.1_web.jpg,https://clevelandart.org/art/2007.2.1,Open Access CMA,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,cma_adapter,1.0.0,2026-07-15T09:10:12+00:00,,,
CMA:165268,CMA,165268,,Textile Fragment,Textile Fragment,,"Peru, Moche, north coast","Peru, Moche, north coast",c. 50–650 CE,c. 50–650 CE,Textile,Textile,,,cotton and camelid fiber,cotton and camelid fiber,,Textile,https://openaccess-cdn.clevelandart.org/2007.2.2/2007.2.2_web.jpg,https://clevelandart.org/art/2007.2.2,Open Access CMA,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,cma_adapter,1.0.0,2026-07-15T09:10:12+00:00,,,
CMA:165269,CMA,165269,,Textile Fragment,Textile Fragment,,"Peru, Moche, north coast","Peru, Moche, north coast",c. 50–650 CE,c. 50–650 CE,Textile,Textile,,,cotton and camelid fiber,cotton and camelid fiber,,Textile,https://openaccess-cdn.clevelandart.org/2007.2.3/2007.2.3_web.jpg,https://clevelandart.org/art/2007.2.3,Open Access CMA,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,cma_adapter,1.0.0,2026-07-15T09:10:12+00:00,,,
CMA:166766,CMA,166766,,Loincloth with Feather(?) Motifs,Loincloth with Feather(?) Motifs,,"Peru, Central Andes, Chimú or Chimú-Inka, 11th-16th century","Peru, Central Andes, Chimú or Chimú-Inka, 11th-16th century",1000–1532,1000–1532,Textile,Textile,,,"plain weave, tapestry weave; cotton, camelid fiber","plain weave, tapestry weave; cotton, camelid fiber",,Textile,https://openaccess-cdn.clevelandart.org/2008.58/2008.58_web.jpg,https://clevelandart.org/art/2008.58,Open Access CMA,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,cma_adapter,1.0.0,2026-07-15T09:10:12+00:00,,,
CMA:169189,CMA,169189,,Tunic,Tunic,,"Peru, Chimú or Chimú-Inka, 12th-16th century","Peru, Chimú or Chimú-Inka, 12th-16th century",1100–1532,1100–1532,Textile,Textile,,,white cotton; plain weave with supplementary weft brocading,white cotton; plain weave with supplementary weft brocading,,Textile,https://openaccess-cdn.clevelandart.org/2011.111.1/2011.111.1_web.jpg,https://clevelandart.org/art/2011.111.1,Open Access CMA,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,cma_adapter,1.0.0,2026-07-15T09:10:12+00:00,,,
CMA:292530,CMA,292530,,Tunic with Frontal Figures,Tunic with Frontal Figures,,"Central Andes, Central Coast, Ychsma (Pachacamac) people","Central Andes, Central Coast, Ychsma (Pachacamac) people",1400–1532,1400–1532,Textile,Textile,,,Cotton; slit tapestry weave,Cotton; slit tapestry weave,,Textile,https://openaccess-cdn.clevelandart.org/2016.267/2016.267_web.jpg,https://clevelandart.org/art/2016.267,Open Access CMA,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,cma_adapter,1.0.0,2026-07-15T09:10:12+00:00,,,
CMA:302272,CMA,302272,,Sleeved Tunic,Sleeved Tunic,,"Central Andes, central coast, Chancay people","Central Andes, central coast, Chancay people",1460s–1532,1460s–1532,Textile,Textile,,,"Cotton, camelid fiber","Cotton, camelid fiber",,Textile,https://openaccess-cdn.clevelandart.org/2017.193/2017.193_web.jpg,https://clevelandart.org/art/2017.193,Open Access CMA,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,cma_adapter,1.0.0,2026-07-15T09:10:12+00:00,,,
MET:307449,MET,307449,,Bolsa textil,Bag,,Inca,Inca,15th–16th century,15th–16th century,bolso_textil,bolso_textil,algodón,Cotton,tejido,tejido,Peru,,https://images.metmuseum.org/CRDImages/ao/original/50407.jpg,https://www.metmuseum.org/art/collection/search/307449,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['bag'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307677,MET,307677,,Embroidered Mantle Fragment,Embroidered Mantle Fragment,,Paracas,Paracas,,,,,Camelid hair,Camelid hair,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP18485.jpg,https://www.metmuseum.org/art/collection/search/307677,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307679,MET,307679,,Embroidered Mantle Fragment,Embroidered Mantle Fragment,,Paracas,Paracas,,,,,Camelid hair,Camelid hair,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP18487.jpg,https://www.metmuseum.org/art/collection/search/307679,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307682,MET,307682,,Embroidered Border Fragment,Embroidered Border Fragment,,Paracas,Paracas,,,,,Camelid hair,Camelid hair,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP170923.jpg,https://www.metmuseum.org/art/collection/search/307682,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307683,MET,307683,,Embroidered Mantle Fragment,Embroidered Mantle Fragment,,Paracas,Paracas,,,,,Camelid hair,Camelid hair,,,,,https://images.metmuseum.org/CRDImages/ao/original/33.149.76-94.jpg,https://www.metmuseum.org/art/collection/search/307683,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307806,MET,307806,,Tapestry Border Fragment with Tab Fringes,Tapestry Border Fragment with Tab Fringes,,Chancay,Chancay,,,,,"Camelid hair, cotton","Camelid hair, cotton",,,,,https://images.metmuseum.org/CRDImages/ao/original/vs09_50_1085.jpg,https://www.metmuseum.org/art/collection/search/307806,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307836,MET,307836,,Bolsa textil,Bag,,Peruvian,Peruvian,19th century,19th century,bolso_textil,bolso_textil,fibra de camélido,Camelid hair,tejido,tejido,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP101287.jpg,https://www.metmuseum.org/art/collection/search/307836,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['bag'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307841,MET,307841,,Fringed Bag,Fringed Bag,,Nasca,Nasca,,,,,Camelid hair,Camelid hair,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP18589.jpg,https://www.metmuseum.org/art/collection/search/307841,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307842,MET,307842,,Bolsa textil,Bag,,Peruvian,Peruvian,10th–15th century,10th–15th century,bolso_textil,bolso_textil,fibra de camélido,Camelid hair,tejido,tejido,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18689.jpg,https://www.metmuseum.org/art/collection/search/307842,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['bag'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307843,MET,307843,,Tapestry Bag with Fringes,Tapestry Bag with Fringes,,Nasca,Nasca,,,,,Camelid hair,Camelid hair,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP18590.jpg,https://www.metmuseum.org/art/collection/search/307843,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307844,MET,307844,,Fringed Bag,Fringed Bag,,Nasca,Nasca,,,,,Camelid hair,Camelid hair,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP18605.jpg,https://www.metmuseum.org/art/collection/search/307844,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307846,MET,307846,,Panel textil,Panel with Birds,,Inca,Inca,15th–16th century,15th–16th century,panel_textil,panel_textil,fibra de camélido,Camelid hair,tejido,tejido,Peru,,https://images.metmuseum.org/CRDImages/ao/original/88392.jpg,https://www.metmuseum.org/art/collection/search/307846,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['panel'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307851,MET,307851,,Embroidered Mantle Fragment,Embroidered Mantle Fragment,,Paracas,Paracas,,,,,Camelid hair,Camelid hair,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP18456.jpg,https://www.metmuseum.org/art/collection/search/307851,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307852,MET,307852,,Embroidered Mantle Fragment,Embroidered Mantle Fragment,,Paracas,Paracas,,,,,Camelid hair,Camelid hair,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP18481.jpg,https://www.metmuseum.org/art/collection/search/307852,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307853,MET,307853,,Embroidered Fragment,Embroidered Fragment,,Paracas,Paracas,,,,,Camelid hair,Camelid hair,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP18565.jpg,https://www.metmuseum.org/art/collection/search/307853,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307933,MET,307933,,Tapestry Fragment with Figures,Tapestry Fragment with Figures,,Nasca (?),Nasca (?),,,,,"Camelid hair, cotton","Camelid hair, cotton",,,,,https://images.metmuseum.org/CRDImages/ao/original/LC-28_64_27_TMSa.jpg,https://www.metmuseum.org/art/collection/search/307933,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307940,MET,307940,,Fragment,Fragment,,Chancay,Chancay,,,,,"Camelid hair, cotton","Camelid hair, cotton",,,,,https://images.metmuseum.org/CRDImages/ao/original/72153.jpg,https://www.metmuseum.org/art/collection/search/307940,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307941,MET,307941,,Bolsa textil,Bag Tassel,,Inca,Inca,15th–16th century,15th–16th century,bolso_textil,bolso_textil,algodón; fibra de camélido,"Camelid hair, cotton",tejido,tejido,Peru,,"https://images.metmuseum.org/CRDImages/ao/original/DP18687_28.171.4,1.jpg",https://www.metmuseum.org/art/collection/search/307941,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['bag'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307943,MET,307943,,Fragment,Fragment,,Chancay,Chancay,,,,,"Camelid hair, cotton","Camelid hair, cotton",,,,,https://images.metmuseum.org/CRDImages/ao/original/DP101351.jpg,https://www.metmuseum.org/art/collection/search/307943,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307944,MET,307944,,Sash,Sash,,Chimú,Chimú,,,,,Camelid hair,Camelid hair,,,,,https://images.metmuseum.org/CRDImages/ao/original/LC-28_171_7_TMSa.jpg,https://www.metmuseum.org/art/collection/search/307944,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,composicion_visual_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307950,MET,307950,,Tunic,Tunic,,Nasca,Nasca,,,,,Camelid hair,Camelid hair,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP233569.jpg,https://www.metmuseum.org/art/collection/search/307950,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307953,MET,307953,,Fragmentary Band,Fragmentary Band,,Nasca,Nasca,,,,,"Camelid hair, cotton","Camelid hair, cotton",,,,,https://images.metmuseum.org/CRDImages/ao/original/DP18444.jpg,https://www.metmuseum.org/art/collection/search/307953,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307959,MET,307959,,Sash or Headband,Sash or Headband,,Nasca,Nasca,,,,,Camelid hair,Camelid hair,,,,,https://images.metmuseum.org/CRDImages/ao/original/29.146.8.jpg,https://www.metmuseum.org/art/collection/search/307959,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,composicion_visual_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307960,MET,307960,,Band Fragment,Band Fragment,,Nasca,Nasca,,,,,Camelid hair,Camelid hair,,,,,https://images.metmuseum.org/CRDImages/ao/original/29.146.9.jpg,https://www.metmuseum.org/art/collection/search/307960,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307961,MET,307961,,Band Fragment,Band Fragment,,Nasca,Nasca,,,,,"Camelid hair, cotton","Camelid hair, cotton",,,,,https://images.metmuseum.org/CRDImages/ao/original/75153.jpg,https://www.metmuseum.org/art/collection/search/307961,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307962,MET,307962,,Bag Fragment,Bag Fragment,,Nasca,Nasca,,,,,"Camelid hair, cotton","Camelid hair, cotton",,,,,https://images.metmuseum.org/CRDImages/ao/original/29.146.11.jpg,https://www.metmuseum.org/art/collection/search/307962,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307963,MET,307963,,Bag,Bag,,Nasca,Nasca,,,,,Camelid hair,Camelid hair,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP18609.jpg,https://www.metmuseum.org/art/collection/search/307963,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307964,MET,307964,,Band Fragment,Band Fragment,,Nasca,Nasca,,,,,Camelid hair,Camelid hair,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP18634.jpg,https://www.metmuseum.org/art/collection/search/307964,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
MET:307965,MET,307965,,Band Fragment,Band Fragment,,Nasca,Nasca,,,,,Camelid hair,Camelid hair,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP18634.jpg,https://www.metmuseum.org/art/collection/search/307965,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,met_adapter,1.0.0,2026-07-15T09:10:11+00:00,,,
