item_id,museum,source_object_id,source_accession_number,title,title_original,description,culture,culture_original,period,period_original,object_type,object_type_original,material,material_original,technique,technique_original,provenance,classification,country,region,image_url,object_url,license,dataset_split,review_status,review_decision_original,review_reason,reviewer,review_date,source_branch,source_commit,source_file,enrichment_source_file,metadata_recovery_source,metadata_recovery_version,adapter_name,adapter_version,processing_timestamp,image_local_path,image_sha256,image_phash
MET:317736,MET,317736,,Objeto textil,Woman's Dress,,Chuquibamba,Chuquibamba,14th–early 16th century,14th–early 16th century,vestimenta_textil,vestimenta_textil,fibra de camélido,Camelid hair,tejido,tejido,Peru,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DT1275.jpg,https://www.metmuseum.org/art/collection/search/317736,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['dress'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:318460,MET,318460,,Objeto textil,False Face for Funerary Bundle,,Paracas,Paracas,3rd century BCE–1st century CE,3rd century BCE–1st century CE,Mask,Mask,"Cotton, paint","Cotton, paint",,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/vsl1995_49.jpg,https://www.metmuseum.org/art/collection/search/318460,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,composicion_visual_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:318746,MET,318746,,Faja textil,Belt,,Recuay,Recuay,200–700 CE,200–700 CE,Belt,Belt,Camelid fiber,Camelid fiber,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/2001.172_b.jpg,https://www.metmuseum.org/art/collection/search/318746,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,composicion_visual_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:319524,MET,319524,,Fragmento textil,Fragmentary Woman's Dress,,Inca,Inca,15th–early 16th century,15th–early 16th century,vestimenta_textil,vestimenta_textil,fibra de camélido; fibra textil,Camelid fiber,tejido,tejido,Peru,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/2004.406_detail.jpg,https://www.metmuseum.org/art/collection/search/319524,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['dress'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:319574,MET,319574,,Túnica textil,Tunic,,Inca,Inca,1400–1530,1400–1530,tunica,tunica,fibra de camélido; fibra textil,Camelid fiber,tejido,tejido,Peru,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP120795.jpg,https://www.metmuseum.org/art/collection/search/319574,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['tunic'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:320054,MET,320054,,Objeto textil,Miniature tabard,,Inca and Spanish,Inca and Spanish,1600–1700,1600–1700,tunica,tunica,algodón; fibra de camélido,"Cotton, camelid hair, silk, metal",tejido,tejido,Bolivia or Peru,Textil,Bolivia or Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP107700.jpg,https://www.metmuseum.org/art/collection/search/320054,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['tunic'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:320804,MET,320804,,Fragmento textil,Hanging (?) Fragment,,Peruvian,Peruvian,late 16th–17th century,late 16th–17th century,tapiz_textil,tapiz_textil,algodón; fibra de camélido,"Camelid hair, cotton",tejido,tejido,Peru,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/TR.489.2010_a.jpg,https://www.metmuseum.org/art/collection/search/320804,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,"superficie amplia o composición visual útil detectada: ['hanging', 'tapestry']",,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:675980,MET,675980,,Túnica textil,Tunic,,Wari,Wari,650–1000 CE,650–1000 CE,tunica,tunica,algodón; fibra de camélido,"Cotton, camelid hair",tejido,tejido,Andean region,Textil,,Andean region,https://images.metmuseum.org/CRDImages/ao/original/DP-21885-001.jpg,https://www.metmuseum.org/art/collection/search/675980,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['tunic'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:751900,MET,751900,,Túnica textil,Votive checkerboard tunic,,Inca,Inca,1460–1626,1460–1626,tunica,tunica,fibra de camélido; fibra textil,Camelid fiber,,,"Argentina, Bolivia, Chile, or Peru",Textil,"Argentina, Bolivia, Chile, or Peru",,https://images.metmuseum.org/CRDImages/ao/original/DP-14285-001.jpg,https://www.metmuseum.org/art/collection/search/751900,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['tunic'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
MET:833953,MET,833953,,Túnica textil,Tapestry Tunic,,Wari,Wari,7th–9th century,7th–9th century,tunica,tunica,fibra de camélido; lana,Camelid wool,tapiz; tejido,tapiz; tejido,Peru,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP-18736-001.jpg,https://www.metmuseum.org/art/collection/search/833953,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,"superficie amplia o composición visual útil detectada: ['tunic', 'tapestry']",,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
