ranking_method,generator_seed,reference_version,query_item_id,culture_canonical,relevant_item_count,first_relevant_rank,reciprocal_rank,evaluation_scope,precision_at_1,recall_at_1,ndcg_at_1,precision_at_5,recall_at_5,ndcg_at_5,precision_at_10,recall_at_10,ndcg_at_10
oracle_culture,-1,reference_rankings_v1,MET:314363,Nasca,34,1,1.0,strict_culture_universe,1.0,0.029411764705882353,1.0,1.0,0.14705882352941177,1.0,1.0,0.29411764705882354,1.0
oracle_culture,-1,reference_rankings_v1,MET:314528,Inca,16,1,1.0,strict_culture_universe,1.0,0.0625,1.0,1.0,0.3125,1.0,1.0,0.625,1.0
oracle_culture,-1,reference_rankings_v1,MET:315690,Inca,16,1,1.0,strict_culture_universe,1.0,0.0625,1.0,1.0,0.3125,1.0,1.0,0.625,1.0
oracle_culture,-1,reference_rankings_v1,MET:315700,Nasca,34,1,1.0,strict_culture_universe,1.0,0.029411764705882353,1.0,1.0,0.14705882352941177,1.0,1.0,0.29411764705882354,1.0
oracle_culture,-1,reference_rankings_v1,MET:315708,Inca,16,1,1.0,strict_culture_universe,1.0,0.0625,1.0,1.0,0.3125,1.0,1.0,0.625,1.0
oracle_culture,-1,reference_rankings_v1,MET:315772,Nasca,34,1,1.0,strict_culture_universe,1.0,0.029411764705882353,1.0,1.0,0.14705882352941177,1.0,1.0,0.29411764705882354,1.0
oracle_culture,-1,reference_rankings_v1,MET:315786,Moche,5,1,1.0,strict_culture_universe,1.0,0.2,1.0,1.0,1.0,1.0,0.5,1.0,1.0
oracle_culture,-1,reference_rankings_v1,MET:316913,Moche,5,1,1.0,strict_culture_universe,1.0,0.2,1.0,1.0,1.0,1.0,0.5,1.0,1.0
oracle_culture,-1,reference_rankings_v1,MET:316939,Inca,16,1,1.0,strict_culture_universe,1.0,0.0625,1.0,1.0,0.3125,1.0,1.0,0.625,1.0
oracle_culture,-1,reference_rankings_v1,MET:316945,Paracas,41,1,1.0,strict_culture_universe,1.0,0.024390243902439025,1.0,1.0,0.12195121951219512,1.0,1.0,0.24390243902439024,1.0
oracle_culture,-1,reference_rankings_v1,MET:318460,Paracas,41,1,1.0,strict_culture_universe,1.0,0.024390243902439025,1.0,1.0,0.12195121951219512,1.0,1.0,0.24390243902439024,1.0
oracle_culture,-1,reference_rankings_v1,MET:318746,Recuay,2,1,1.0,strict_culture_universe,1.0,0.5,1.0,0.4,1.0,1.0,0.2,1.0,1.0
oracle_culture,-1,reference_rankings_v1,MET:319524,Inca,16,1,1.0,strict_culture_universe,1.0,0.0625,1.0,1.0,0.3125,1.0,1.0,0.625,1.0
oracle_culture,-1,reference_rankings_v1,MET:319574,Inca,16,1,1.0,strict_culture_universe,1.0,0.0625,1.0,1.0,0.3125,1.0,1.0,0.625,1.0
oracle_culture,-1,reference_rankings_v1,MET:675980,Wari,14,1,1.0,strict_culture_universe,1.0,0.07142857142857142,1.0,1.0,0.35714285714285715,1.0,1.0,0.7142857142857143,1.0
oracle_culture,-1,reference_rankings_v1,MET:751900,Inca,16,1,1.0,strict_culture_universe,1.0,0.0625,1.0,1.0,0.3125,1.0,1.0,0.625,1.0
oracle_culture,-1,reference_rankings_v1,MET:833953,Wari,14,1,1.0,strict_culture_universe,1.0,0.07142857142857142,1.0,1.0,0.35714285714285715,1.0,1.0,0.7142857142857143,1.0
